index,scheduled_offset_ms,start_offset_ms,timestamp_utc,operation,row_id,latency_ms,success,error
289,5780.0,5780.421,2026-09-17T13:49:26.842977+00:00,read,3878,4.364,True,
290,5800.0,5800.366,2026-09-17T13:49:26.862928+00:00,write,5108,3.572,True,
291,5820.0,5820.24,2026-09-17T13:49:26.882804+00:00,read,5612,4.689,True,
292,5840.0,5840.312,2026-09-17T13:49:26.902874+00:00,read,9200,5.103,True,
293,5860.0,5860.14,2026-09-17T13:49:26.922698+00:00,write,5309,2.118,True,
294,5880.0,5880.225,2026-09-17T13:49:26.942790+00:00,write,4067,2.771,True,
295,5900.0,5900.25,2026-09-17T13:49:26.962815+00:00,write,3604,3.183,True,
296,5920.0,5920.319,2026-09-17T13:49:26.982883+00:00,write,1392,3.225,True,
297,5940.0,5940.329,2026-09-17T13:49:27.002893+00:00,read,8625,5.169,True,
298,5960.0,5960.283,2026-09-17T13:49:27.022845+00:00,read,3019,4.85,True,
299,5980.0,5980.22,2026-09-17T13:49:27.042781+00:00,read,2107,4.194,True,
300,6000.0,6000.276,2026-09-17T13:49:27.062833+00:00,write,3145,3.107,True,
301,6020.0,6020.317,2026-09-17T13:49:27.082881+00:00,write,945,2.765,True,
302,6040.0,6040.2,2026-09-17T13:49:27.102762+00:00,read,6886,4.771,True,
303,6060.0,6060.371,2026-09-17T13:49:27.122931+00:00,read,9492,4.42,True,
304,6080.0,6080.293,2026-09-17T13:49:27.142854+00:00,write,7582,3.03,True,
305,6100.0,6100.407,2026-09-17T13:49:27.162967+00:00,read,53,3.923,True,
306,6120.0,6120.362,2026-09-17T13:49:27.182921+00:00,write,578,2.608,True,
307,6140.0,6140.175,2026-09-17T13:49:27.202738+00:00,write,2406,3.839,True,
308,6160.0,6160.199,2026-09-17T13:49:27.222764+00:00,read,1775,5.056,True,
309,6180.0,6180.228,2026-09-17T13:49:27.242791+00:00,read,1843,4.613,True,
310,6200.0,6200.38,2026-09-17T13:49:27.262940+00:00,read,3456,4.647,True,
311,6220.0,6220.322,2026-09-17T13:49:27.282882+00:00,read,9137,4.056,True,
